name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
JVC 140 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV with Quantum Backlit Technology,37999,59999,36% off,798,209,4.1,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year JVC India Warranty']",2022-09-25 23:07:06.058197+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-25 23:07:06.059197+05:30
IMPEX Gloria Series 81.28 cm (32 inch) HD Ready LED TV,18648,28690,35% off,0,0,0,"['HD Ready 1366 x 768 Pixels', 'Units and components contained therein warranted against defective material   Workmanship for a period of 1 year from the date of purchase.']",2022-09-25 23:07:06.059197+05:30
Hisense A56E 80 cm (32 inch) HD Ready LED Smart Android TV with 9.0 PIE,17499,17990,2% off,3882,733,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-25 23:07:06.059197+05:30
SAMSUNG Q60RAK 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,121999,143900,15% off,12,2,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:06.059197+05:30
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,89990,144900,37% off,1219,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:06.060196+05:30
XElectron 80 cm (32 inch) HD Ready LED Smart Android TV,8990,19999,55% off,0,0,0,"['Operating System: Android', 'HD Ready 1366x768 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:06.774560+05:30
LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,87999,149990,41% off,37,8,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:06.774560+05:30
SONY 126 cm (55 Inch) Ultra HD (4K) LCD Smart Google TV,111800,169900,34% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year Warranty']",2022-09-25 23:07:06.774560+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10816,1551,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:06.775560+05:30
SAMSUNG Series 6 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,149900,149900,0,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Warranty']",2022-09-25 23:07:06.775560+05:30
SAMSUNG 8 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,91190,135900,32% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:06.775560+05:30
SAMSUNG QN85BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,193890,279900,30% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:06.776560+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:06.776560+05:30
SAMSUNG Series 7 189 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV,239999,394900,39% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:06.776560+05:30
SAMSUNG Q70BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,174990,234900,25% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:06.777561+05:30
SAMSUNG 9 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,46464,62900,26% off,10,0,4.1,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 w Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:06.777561+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:06.777561+05:30
LumX 24ZA442 60 cm (24 inch) HD Ready LED TV,4999,16900,70% off,95,7,4.1,"['HD Ready 1366X768P Pixels', '1 Year Warranty']",2022-09-25 23:07:06.777561+05:30
LG Nanocell 123 cm (49 inch) Ultra HD (4K) LED Smart WebOS TV,62899,99990,37% off,28,6,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:06.778561+05:30
SAMSUNG Q60RAK 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,198599,219900,9% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:06.778561+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-25 23:07:06.778561+05:30
SAMSUNG 80 cm (32 inch) HD Ready LED Smart Tizen TV,15830,21900,27% off,55,3,4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:06.778561+05:30
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,33859,59999,43% off,4,0,5,"['Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel']",2022-09-25 23:07:06.779560+05:30
XElectron 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,19990,34999,42% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:06.779560+05:30
"Dyanora 80 cm (32 inch) HD Ready LED TV with Noise Reduction, Cinema Zoom, Powerful Audio Box Speakers",6599,15999,58% off,694,98,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:06.779560+05:30
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,72999,119990,39% off,7864,965,4.4,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:06.779560+05:30
SAMSUNG 8 138 mm (55 inch) Ultra HD (4K) LED Smart Tizen TV,61430,86900,29% off,17,0,4.5,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:06.780560+05:30
acer Frameless 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio,32999,54990,39% off,6550,1113,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-25 23:07:06.780560+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, Powerfu...",5999,12499,52% off,694,98,3.9,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase from Dyanora']",2022-09-25 23:07:06.780560+05:30
LG UHD 190 cm (75 inch) Ultra HD (4K) LED Smart WebOS TV,134390,269900,50% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:07.429377+05:30
TOSHIBA U50 Series 139 cm (55 inch) Ultra HD (4K) LED Smart VIDAA TV with Dolby Vision & ATMOS,45999,54990,16% off,1080,141,4.3,"['Operating System: VIDAA', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-25 23:07:07.429377+05:30
LG 139.7 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,139990,229990,39% off,0,0,0,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '40W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:07.429377+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10816,1551,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:07.429377+05:30
SAMSUNG 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,54850,79400,30% off,3,0,3,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:07.430377+05:30
SAMSUNG The Frame 2020 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,71999,129900,44% off,4535,664,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel']",2022-09-25 23:07:07.430377+05:30
Mi 4C 80 cm (32 inch) HD Ready LED Smart Android TV,15299,19999,23% off,6044,449,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty and 2 Years for Panel']",2022-09-25 23:07:07.430377+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:07.430377+05:30
IMPEX Titanium Series 81.28 cm (32 inch) HD Ready LED TV,19363,29790,35% off,0,0,0,"['HD Ready 1366 x 768 Pixels', 'Units and components contained therein warranted against defective material   Workmanship for a period of 1 year from the date of purchase.']",2022-09-25 23:07:07.431377+05:30
SAMSUNG BU8570UL 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,48950,64900,24% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:07.431377+05:30
Sansui 80 cm (32 inch) HD Ready LED Smart TV,12650,19990,36% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 year comprehensive warranty']",2022-09-25 23:07:07.431377+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:07.432377+05:30
SONY Bravia 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV,75999,106900,28% off,81,12,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty on Product']",2022-09-25 23:07:07.432377+05:30
LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,90990,169990,46% off,0,0,0,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W x 2 Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Standard Manufacturer Warranty From LG']",2022-09-25 23:07:07.432377+05:30
DETEL 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,34671,89000,61% off,75,6,4.1,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:07.432377+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-25 23:07:07.433377+05:30
KODAK 7X Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,32999,39990,17% off,5428,1262,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-25 23:07:07.433377+05:30
BPL 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,63999,99000,35% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels', '2 Year Comprehensive Domestic Warranty']",2022-09-25 23:07:07.433377+05:30
SAMSUNG BU8000B 109.22 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,43290,62900,31% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:07.433377+05:30
"Dyanora 80 cm (32 inch) HD Ready LED TV with Noise Reduction, Cinema Zoom, Powerful Audio Box Speakers",6599,15999,58% off,694,98,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:07.434377+05:30
Panasonic 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV,40940,56990,28% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty Remi Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module']",2022-09-25 23:07:07.434377+05:30
SONY Bravia 80 cm (32 inch) HD Ready LED Smart Android TV,28490,34990,18% off,109,20,4.5,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty on Product']",2022-09-25 23:07:07.434377+05:30
SAMSUNG Q70RAK 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,128999,169900,24% off,13,0,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 2 Year Additional on Panel from Samsung']",2022-09-25 23:07:07.434377+05:30
Adsun Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV,15299,39999,61% off,10816,1551,3.8,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:07.435377+05:30
Panasonic 165 cm (65 inch) Ultra HD (4K) LED Smart TV,79799,119990,33% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year From Date of Purchase']",2022-09-25 23:07:08.313084+05:30
SAMSUNG Q Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,159500,244900,34% off,16,6,4.4,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:08.313084+05:30
SAMSUNG 139 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,54450,70900,23% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:08.313084+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-25 23:07:08.313084+05:30
DETEL 108 cm (43 inch) Full HD LED Smart Android TV,23147,44900,48% off,75,6,4.1,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:08.314084+05:30
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,50320,62900,20% off,77,18,3.9,"['Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Warranty and 1 Year Warranty on Panel']",2022-09-25 23:07:08.314084+05:30
"LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV with True Cinema Experience, Unlimited Entertai...",56630,89990,37% off,8,2,4.8,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-25 23:07:08.314084+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10816,1551,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:08.315084+05:30
SAMSUNG 80 cm (32 inch) HD Ready LED Smart Tizen TV,20790,22900,9% off,141,14,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:08.315084+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, (1GB RA...",6499,12999,50% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:08.315084+05:30
LG 122 cm (48 inch) OLED Ultra HD (4K) Smart TV,91190,110690,17% off,5,2,2.4,"['Netflix|Disney+Hotstar|Youtube', 'Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', 'Manufacturer Warranty']",2022-09-25 23:07:08.315084+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:08.316084+05:30
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,59990,94990,36% off,10,1,4.9,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase']",2022-09-25 23:07:08.316084+05:30
Hisense A71F Series 177 cm (70 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision and Dolby At...,89999,119990,24% off,67,12,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-25 23:07:08.316084+05:30
SONY Bravia 164 cm (65 inch) Ultra HD (4K) LED Smart TV,175640,199900,12% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:08.316084+05:30
"Dyanora 80 cm (32 inch) HD Ready LED TV with Noise Reduction, Cinema Zoom, Powerful Audio Box Speakers",6599,15999,58% off,694,98,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:08.317084+05:30
CORNEA Bezelless 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,28799,39999,28% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-25 23:07:08.317084+05:30
SONY Bravia 80.1 cm (32 inch) Full HD LED Smart TV,21299,36900,42% off,1495,394,4.4,"['Full HD 1920 x 1080 Pixels', '8 W x 2 Speaker Output', '200 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 year sony Domestic Warranty']",2022-09-25 23:07:08.317084+05:30
BPL 127 cm (50 inch) Ultra HD (4K) LED Smart TV,34200,60000,43% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels', '2 Year Comprehensive Domestic Warranty']",2022-09-25 23:07:08.317084+05:30
Adsun Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV,15299,39999,61% off,10816,1551,3.8,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:08.318084+05:30
LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart TV,66300,119990,44% off,0,0,0,"['Ultra HD (4K) HD 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module']",2022-09-25 23:07:08.318084+05:30
SAMSUNG Series 5 108 cm (43 inch) Full HD LED TV,31759,53900,41% off,56,7,4.4,"['Full HD 1920 x 1080 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:08.318084+05:30
SAMSUNG 8 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,95990,169990,43% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:08.318084+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:08.319084+05:30
Panasonic 139 cm (55 inch) Ultra HD (4K) LED Smart TV,59590,82990,28% off,0,0,0,"['Ultra HD (4K) 3840 * 2160 Pixels', '1 Year On Product']",2022-09-25 23:07:09.426836+05:30
SAMSUNG Q60BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,140000,209900,33% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:09.426836+05:30
SAMSUNG The Serif Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,89990,163900,45% off,38,3,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year comprehensive warranty and 1 year additional on Panel.']",2022-09-25 23:07:09.426836+05:30
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,13499,18900,28% off,56574,5082,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty On Panel']",2022-09-25 23:07:09.426836+05:30
Feltron 109 cm (43 inch) Full HD LED Smart Android Based TV,16990,29990,43% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:09.427837+05:30
TOSHIBA L50 Series 80 cm (32 inch) HD Ready LED Smart VIDAA TV with ADS Panel,13999,18990,26% off,1987,316,4.3,"['Operating System: VIDAA', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-25 23:07:09.427837+05:30
SAMSUNG QN90BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,219400,304900,28% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:09.427837+05:30
Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,19999,34999,42% off,6044,449,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 2 Years on Panel']",2022-09-25 23:07:09.428836+05:30
IMPEX Gloria Series 81.28 cm (32 inch) HD Ready LED TV,18648,28690,35% off,0,0,0,"['HD Ready 1366 x 768 Pixels', 'Units and components contained therein warranted against defective material   Workmanship for a period of 1 year from the date of purchase.']",2022-09-25 23:07:09.428836+05:30
InnoQ Super Bright 80 cm (32 inch) HD Ready LED TV with With Pixel Boost Engine & Thunder Audio Speake...,6921,21990,68% off,1636,288,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Limited Domestic Warranty']",2022-09-25 23:07:09.428836+05:30
Hisense A56E 80 cm (32 inch) HD Ready LED Smart Android TV with 9.0 PIE,17499,17990,2% off,3882,733,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-25 23:07:09.428836+05:30
SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,28990,52900,45% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:09.429836+05:30
SAMSUNG QN90BAKL 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,153000,219900,30% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:09.429836+05:30
SONY Bravia W672G 108 cm (43 inch) Full HD LED Smart Linux based TV,44500,51900,14% off,970,177,4.5,"['Operating System: Linux based', 'Full HD 1920 x 1080 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:09.429836+05:30
JVC 140 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV with Quantum Backlit Technology,37999,59999,36% off,798,209,4.1,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year JVC India Warranty']",2022-09-25 23:07:09.429836+05:30
SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,44999,69900,35% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:09.430836+05:30
LG 81.28 cm (32 inch) HD Ready LED WebOS TV,16999,24990,31% off,0,0,0,"['Operating System: WebOS', 'HD Ready 1366 x 768 Pixels', '3 Year Standard Manufacturer Warranty From LG']",2022-09-25 23:07:09.430836+05:30
TCL 79.97 cm (32 inch) HD Ready LED TV,12990,22990,43% off,358,29,4.3,"['HD Ready 720p Pixels', '2 Year Product Warranty']",2022-09-25 23:07:09.430836+05:30
SAMSUNG Series 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,159500,234900,32% off,5,0,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:09.430836+05:30
