name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
SAMSUNG The Frame 2020 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,55990,112900,50% off,4535,664,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel']",2022-09-24 23:32:48.833666+05:30
Coocaa 80 cm (32 inch) HD Ready LED Smart Android TV with HDR 10 Dolby Audio and Eye Care Technology,9999,25999,61% off,449,116,4.4,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'VA Panel', '1 Year Domestic Warranty']",2022-09-24 23:32:48.834666+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:48.834666+05:30
Hisense E4G Series 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X,11999,24990,51% off,520,105,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-24 23:32:48.834666+05:30
Infinix X3 108 cm (43 inch) Full HD LED Smart Android TV,16999,26999,37% off,388,97,3.9,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Domestic Warranty']",2022-09-24 23:32:48.834666+05:30
LG UQ8020 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV 2022 Edition,77990,124990,37% off,983,150,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:48.835666+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:48.835666+05:30
KODAK 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos & Dolby Vision,40999,59999,31% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months Warranty on Accessories']",2022-09-24 23:32:48.835666+05:30
TOSHIBA U50 Series 108 cm (43 inch) Ultra HD (4K) LED Smart VIDAA TV with Dolby Vision & ATMOS,22999,39990,42% off,1128,177,4.2,"['Operating System: VIDAA', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-24 23:32:48.835666+05:30
KODAK 7XPRO Series 108 cm (43 inch) Full HD LED Smart Android TV,16999,24999,32% off,33141,7535,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:48.836666+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.836666+05:30
Mi 4A Horizon Edition 108 cm (43 inch) Full HD LED Smart Android TV,24999,31999,21% off,36234,3182,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty and 2 Years for Panel']",2022-09-24 23:32:49.595583+05:30
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,51390,55000,6% off,0,0,0,"['Ultra HD (4K) Ultra HD 3840 x 2160 Pixels', '3 years warranty provided by the manufacture from the date of purchase']",2022-09-24 23:32:49.595583+05:30
LG 121 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,69990,109990,36% off,85,12,3.9,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:49.596582+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:49.596582+05:30
TCL S65A Series 79.97 cm (32 inch) HD Ready LED Smart Android TV,13990,29990,53% off,704,88,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:49.596582+05:30
LG 122.2 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,133390,219990,39% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From LG']",2022-09-24 23:32:49.596582+05:30
MOTOROLA Revou 2 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,28999,52000,44% off,655,106,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.597582+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.597582+05:30
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,207790,319990,35% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year on Product']",2022-09-24 23:32:49.597582+05:30
Sansui 80 cm (32 inch) HD Ready LED Smart Android TV with Android 11 (Midnight Black) (2021 Model),13999,20990,33% off,981,107,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 YEAR']",2022-09-24 23:32:49.598582+05:30
PHILIPS 7600 Series 146 cm (58 inch) Ultra HD (4K) LED Smart Linux based TV,43999,89990,51% off,226,27,4.1,"['Operating System: Linux based', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Warranty Provided By the Manufacturer Upon Date of Purchase']",2022-09-24 23:32:49.598582+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.598582+05:30
Compaq 140 cm (43 inch) Ultra HD (4K) LED Smart Android TV,18999,35999,47% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.598582+05:30
"Hisense 139 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 102W JBL 6 Speakers, Dolby Vision and ...",45990,69990,34% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '3 Years comprehensive warranty. ( Offer Valid Till 30 - Oct - 2022)']",2022-09-24 23:32:49.599582+05:30
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision,21999,39999,45% off,9729,1529,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.599582+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:49.599582+05:30
Compaq 80 cm (32 inch) HD Ready LED Smart Android TV,8999,21999,59% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.599582+05:30
SAMSUNG Crystal 4K 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,77990,116900,33% off,8224,865,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-24 23:32:49.600582+05:30
SONY X80AJ 163.9 cm (65 inch) Ultra HD (4K) LED Smart Google TV,94999,179900,47% off,11,1,4.7,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-24 23:32:49.600582+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:49.600582+05:30
SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,65540,119900,45% off,1218,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year comprehensive warranty and 1 year additional on Panel.']",2022-09-24 23:32:49.600582+05:30
iFFALCON by TCL K72 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Hands Free Voice Control ...,29999,73990,59% off,553,109,4.2,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.601582+05:30
Hyundai 109 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,25490,57990,56% off,20,8,4.1,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:49.601582+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:49.601582+05:30
Sansui 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio and DTS (Mystique Black) (...,24299,35390,31% off,192,25,4.1,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel']",2022-09-24 23:32:50.427850+05:30
Sansui Prime Series 60 cm (24 inch) HD Ready LED TV with 20W Speaker (Black) (2021 Model),7499,12990,42% off,144,13,4.2,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-24 23:32:50.427850+05:30
MOTOROLA ZX Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,39999,61999,35% off,13705,2124,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:50.427850+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:50.428852+05:30
LG Nano Cell 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV 2022 Edition,58990,94990,37% off,454,71,4.4,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:50.428852+05:30
Candes 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,18990,48490,60% off,16,3,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Domestic Warranty from Candes']",2022-09-24 23:32:50.428852+05:30
"Hisense A73F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers, Dolby Visio...",43999,59990,26% off,2305,466,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-24 23:32:50.429850+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:50.429850+05:30
TOSHIBA M550LP Series 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV With Bass Woofer and REGZA E...,74990,114990,34% off,57,18,4.7,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '3 Years comprehensive warranty. ( Offer Valid Till 30 - Oct - 2022)']",2022-09-24 23:32:50.429850+05:30
LG All-in-One 108 cm (43 inch) Full HD LED Smart WebOS TV,31000,41990,26% off,5235,587,4.4,"['Operating System: WebOS', 'Full HD 1920 x 1080 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:50.429850+05:30
Nokia 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,28999,45999,36% off,16075,2752,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:50.430850+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:50.430850+05:30
SAMSUNG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,33890,47933,29% off,0,0,0,"['Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:50.430850+05:30
ONIDA 109 cm (43 inch) Ultra HD (4K) LED Smart VIDAA TV,23999,41990,42% off,811,158,4.4,"['Operating System: VIDAA', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product From Onida']",2022-09-24 23:32:50.430850+05:30
KODAK CA PRO 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & Dolby Digital Plus,22999,39999,42% off,18455,5558,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:50.431850+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:50.431850+05:30
LumX Border Less 80 cm (32 inch) HD Ready LED Smart Android TV,7999,28900,72% off,205,20,3.8,"['Netflix|Prime Video|Disney+Hotstar', 'Operating System: Android', 'HD Ready 1366X768P Pixels', '24w Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+', '1 Year Warranty on Product.']",2022-09-24 23:32:50.431850+05:30
OnePlus Y1 108 cm (43 inch) Full HD LED Smart Android TV with Dolby Audio,25900,25990,0,116335,10780,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Warranty and Additional 1 Year on Panel Provided By the Manufacturer From Date of Purchase']",2022-09-24 23:32:50.432850+05:30
KODAK CA Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,22999,37999,39% off,18455,5558,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840X2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:50.432850+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:50.432850+05:30
Hyundai 80 cm (32 inch) HD Ready LED Smart Android Based TV,11990,22990,47% off,123,29,4.4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:50.432850+05:30
IMPEX FIESTA Dolby Audio 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,45493,69990,35% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', 'Units and components contained therein warranted against defective material. Workmanship for a period of 2 years from the date of purchase.']",2022-09-24 23:32:50.433850+05:30
LG 81.28 cm (32 inch) Full HD LED Smart TV,17300,21953,21% off,0,0,0,"['Full HD 1366 x768 Pixels', '1 Year on Product']",2022-09-24 23:32:50.433850+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android Based TV with Noise Reduction, Android 9.0, G...",23999,40999,41% off,9,1,4.7,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS 4K', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-24 23:32:50.433850+05:30
SAMSUNG QN90BAKL 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,101000,136900,26% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:51.229523+05:30
TCL P615 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Audio,26990,51990,48% off,799,86,4.4,"['Ultra HD (4K) 3840x2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:51.230523+05:30
SAMSUNG 80 cm (32 inch) HD Ready LED TV,12990,16400,20% off,7048,675,4.3,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty and 1 Year Additional on Panel']",2022-09-24 23:32:51.230523+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1549,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.230523+05:30
Hyundai 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,30990,77990,60% off,15,9,3.9,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:51.230523+05:30
"Dyanora OMEGA 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV with HDR 10, 60 Watt Dolby Surround ...",46999,79999,41% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase.']",2022-09-24 23:32:51.231524+05:30
TCL C825 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV (Graphite Grey) (2021 Model) | Mini LED ...,129990,299990,56% off,10,0,5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:51.231524+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1549,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:51.231524+05:30
ONIDA 109 cm (43 inch) Ultra HD (4K) LED Smart VIDAA TV,23999,41990,42% off,811,158,4.4,"['Operating System: VIDAA', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product From Onida']",2022-09-24 23:32:51.231524+05:30
Compaq HUEQ W32S 80 cm (32 inch) HD Ready LED Smart Android TV,9999,21999,54% off,224,48,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.232523+05:30
Nokia 140 cm (55 inch) Ultra HD 4K LED Smart Android TV with Sound by JBL and Powered by Harman AudioE...,37999,62999,39% off,3207,541,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.232523+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1549,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:51.232523+05:30
LumX Border Less 109 cm (43 inch) Full HD LED Smart Android TV,14999,46900,68% off,205,20,3.8,"['Netflix|Prime Video|Disney+Hotstar', 'Operating System: Android', 'Full HD 1920X1080P Pixels', '24w Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+', '1 Year Warranty on Product.']",2022-09-24 23:32:51.232523+05:30
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Google TV,99999,179900,44% off,325,75,4.7,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-24 23:32:51.233523+05:30
KODAK CA Series 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,87999,149999,41% off,18455,5558,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:51.233523+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1549,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.234524+05:30
LG 81.28 cm (32 inch) Full HD LED Smart WebOS TV,18990,29990,36% off,9,0,4.8,"['Operating System: WebOS', 'Full HD HD 1366 x768 Pixels', '1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only']",2022-09-24 23:32:51.234524+05:30
LG 139 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,94999,219990,56% off,327,52,4.6,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:51.234524+05:30
SAMSUNG 189 cm (75 inch) Ultra HD (4K) LED Smart TV,168900,239900,29% off,0,0,0,"['Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year warranty on panel']",2022-09-24 23:32:51.234524+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1549,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:51.235524+05:30
LG OLED A1 Series 139 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,99999,189990,47% off,85,12,3.9,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:51.235524+05:30
TCL P615 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV,136990,149900,8% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:51.235524+05:30
LG 80 cm (32 inch) Full HD LED Smart WebOS TV,21890,30074,27% off,0,0,0,"['Operating System: WebOS', 'Full HD 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:32:51.236523+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1549,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.236523+05:30
SAMSUNG 139 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,56855,88990,36% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:32:51.985472+05:30
Thomson OATHPRO Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,22499,37999,40% off,26084,6929,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:51.985472+05:30
Hyundai 60 cm (24 inch) HD Ready LED TV,8999,15000,40% off,11,2,4.5,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:51.985472+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.985472+05:30
SAMSUNG Crystal 4K Pro 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV with Voice Search,79990,125900,36% off,8790,1041,4.4,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-24 23:32:51.986472+05:30
SAMSUNG 7 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,47690,69900,31% off,3,0,5,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:51.986472+05:30
TCL S6500 Series 108 cm (43 inch) Full HD LED Smart Android TV,21990,47990,54% off,218,13,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:51.986472+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:51.987472+05:30
Hisense A6H 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV,30990,44990,31% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.987472+05:30
LG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,55490,71990,22% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '3 years warranty provided by the manufacture from the date of purchase']",2022-09-24 23:32:51.987472+05:30
Coocaa Frameless 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with With 3 Years Warranty,26999,59999,55% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '3 Years Warranty on Product (Offer Valid Till 30 - Oct - 2022)']",2022-09-24 23:32:51.987472+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:51.988472+05:30
Hyundai 98 cm (39 inch) HD Ready LED Smart Android Based TV,18990,34990,45% off,3,1,4.7,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:51.988472+05:30
LG All-in-One 80 cm (32 inch) HD Ready LED Smart WebOS TV,16490,21990,25% off,20558,2299,4.4,"['Operating System: WebOS', 'HD Ready 1366 x 768 Pixels', '1 year comprehensive warranty on product and additional 1 year on panel provided by the manufacturer from date of purchase.']",2022-09-24 23:32:51.988472+05:30
