name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,84990,149990,43% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:56.466193+05:30
Cellecor 60 cm (24 inch) HD Ready LED TV,6399,11999,46% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-23 22:50:56.466193+05:30
SAMSUNG 125 cm (50 inch) Ultra HD (4K) LED Smart TV,53990,78932,31% off,0,0,0,"['Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year warranty on panel']",2022-09-23 22:50:57.203966+05:30
SAMSUNG 7 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,37430,49990,25% off,11,0,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:57.204967+05:30
IMPEX AU10 108 cm (43 inch) Full HD LED Smart Android TV,32493,49990,35% off,0,0,0,"['Operating System: Android', 'Full HD 1920x1080 Pixels', '""Units and components contained there in warranteed against defective material   Workmanship for a period of 2 years from the date of purchase.""']",2022-09-23 22:50:57.204967+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.204967+05:30
SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,104900,104900,0,64,11,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-23 22:50:57.204967+05:30
SAMSUNG QN90BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,219400,304900,28% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:50:57.205967+05:30
SAMSUNG Series 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,122299,209900,41% off,10,2,4.7,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-23 22:50:57.205967+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:57.205967+05:30
BPL 109.22 cm (43 inch) HD Ready LED Smart TV,27600,35000,21% off,0,0,0,"['HD Ready 1920 x 1080 - FHD Pixels', '2 X 18 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '2 Years']",2022-09-23 22:50:57.206967+05:30
Hisense A56E 80 cm (32 inch) HD Ready LED Smart Android TV with 9.0 PIE,17499,17990,2% off,3882,733,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:50:57.206967+05:30
SAMSUNG 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,79190,115999,31% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:57.206967+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:57.206967+05:30
SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,129990,192990,32% off,0,0,0,"['Ultra HD (4K) 4K QLED (3840 x 2160) Pixels', '1 YEAR']",2022-09-23 22:50:57.207967+05:30
SAMSUNG 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,172790,284990,39% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '60 W Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:50:57.207967+05:30
SAMSUNG 8 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,95990,169990,43% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:57.207967+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.208967+05:30
Panasonic 100 cm (40 inch) Full HD LED Smart TV,27999,34990,19% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '1 Year remi Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module']",2022-09-23 22:50:57.208967+05:30
Akai 60 cm (24 inch) HD Ready LED TV,9357,15990,41% off,0,0,0,"['HD Ready 1366*768 Pixels', '10*2 Speaker Output', '60 Hz Refresh Rate', '1 x HDMI | 2 x USB', '1 Year Comprehensive Warranty']",2022-09-23 22:50:57.208967+05:30
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,45000,74990,39% off,0,0,0,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W x 2 Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Standard Manufacturer Warranty From LG']",2022-09-23 22:50:57.208967+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:57.209967+05:30
Nokia 127 cm (50 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,32999,54990,39% off,2008,328,4.4,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '48 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'VA Panel', '1 Year Warranty on Product']",2022-09-23 22:50:57.209967+05:30
MOTOROLA Revou 2 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Sound by boAt and Dolby Visi...,22999,39000,41% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.209967+05:30
LG 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,52999,89990,41% off,961,150,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:57.210967+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:57.210967+05:30
Sansui (32 inch) HD Ready LED TV,21499,22990,6% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Sansui India Warranty']",2022-09-23 22:50:57.986693+05:30
Feltron 80 cm (32 inch) HD Ready LED Smart Android Based TV,8990,21990,59% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:50:57.987693+05:30
BPL 80 cm (32 inch) HD Ready LED Smart TV,15999,27000,40% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 year warranty']",2022-09-23 22:50:57.987693+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:57.987693+05:30
SAMSUNG 8 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,58550,72900,19% off,8,1,4.8,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:57.987693+05:30
SAMSUNG The Serif Series 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,59990,94900,36% off,38,3,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year comprehensive warranty and 1 year additional on Panel.']",2022-09-23 22:50:57.988693+05:30
Compaq 108 cm (43 inch) Full HD LED Smart Android TV,14999,32999,54% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.988693+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:57.988693+05:30
BPL 127 cm (50 inch) Ultra HD (4K) LED Smart TV,34200,60000,43% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels', '2 Year Comprehensive Domestic Warranty']",2022-09-23 22:50:57.988693+05:30
LG 108 cm (43 inch) Full HD LED Smart WebOS TV,32999,51990,36% off,111,16,4.2,"['Operating System: WebOS', 'Full HD 1920 x 1080 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:57.989693+05:30
Panasonic 139 cm (55 inch) Ultra HD (4K) LED Smart TV,59590,82990,28% off,0,0,0,"['Ultra HD (4K) 3840 * 2160 Pixels', '1 Year On Product']",2022-09-23 22:50:57.989693+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.989693+05:30
SAMSUNG Q Series 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,440900,440900,0,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 1 Year Additional Warranty on Panel from Samsung']",2022-09-23 22:50:57.989693+05:30
LG 165.1 cm (65 inch) OLED Ultra HD (4K) Smart TV,174990,329990,46% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:57.990694+05:30
Compaq 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,21999,43999,50% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.990694+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:57.990694+05:30
Sansui 80 cm (32 inch) HD Ready LED Smart TV,12750,19990,36% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 year comprehensive warranty']",2022-09-23 22:50:57.990694+05:30
LumX 24ZA442 60 cm (24 inch) HD Ready LED TV,4999,16900,70% off,95,7,4.1,"['HD Ready 1366X768P Pixels', '1 Year Warranty']",2022-09-23 22:50:57.991693+05:30
TCL 79.97 cm (32 inch) HD Ready LED TV,12990,22990,43% off,358,29,4.3,"['HD Ready 720p Pixels', '2 Year Product Warranty']",2022-09-23 22:50:57.991693+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:57.991693+05:30
SAMSUNG BU8000B 109.22 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,41841,62900,33% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty and 1 Year Additional on Panel']",2022-09-23 22:50:57.991693+05:30
Panasonic 105 cm (42 inch) Full HD LED Smart TV,34890,42990,18% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '1 Year From Date of Purchase']",2022-09-23 22:50:57.992693+05:30
KODAK 7X Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,32999,39990,17% off,5381,1252,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:50:57.992693+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:57.992693+05:30
SONY Bravia 189 cm (75 inch) Ultra HD (4K) LED Smart Google TV,180290,299900,39% off,325,75,4.7,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '4 x HDMI | 2 x USB', '1 Year Manufacturer Warranty']",2022-09-23 22:50:58.694886+05:30
SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,150990,211900,28% off,166,34,4.5,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and Additional 1 Year for Panel']",2022-09-23 22:50:58.694886+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:58.694886+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:58.695886+05:30
Thomson OATHPRO Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,29999,49999,40% off,26053,6926,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:50:58.695886+05:30
SAMSUNG The Frame 2020 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,122290,222900,45% off,4535,664,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel']",2022-09-23 22:50:58.695886+05:30
Compaq 80 cm (32 inch) HD Ready LED Smart Android TV,8999,21999,59% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:58.695886+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:58.696885+05:30
Panasonic 110 cm (43 inch) Full HD LED Smart TV,30499,42990,29% off,0,0,0,"['Full HD 3840x2160 Pixels', '1 Year remi Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module']",2022-09-23 22:50:58.696885+05:30
Compaq 80 cm (32 inch) HD Ready LED Smart Coolita TV,6999,17999,61% off,0,0,0,"['Operating System: Coolita', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:58.696885+05:30
TCL S6500 Series 79.97 cm (32 inch) HD Ready LED Smart Android TV,17990,29990,40% off,1411,146,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:58.696885+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:58.697885+05:30
SAMSUNG 108 cm (43 inch) Full HD LED TV,39120,48900,20% off,625,131,4.2,"['Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Warranty, 1 Year Warranty on Panel']",2022-09-23 22:50:58.697885+05:30
Sansui Prime Series 80 cm (32 inch) HD Ready LED TV,11490,18990,39% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and Additional 1 Year on Panel']",2022-09-23 22:50:58.697885+05:30
LG 122 cm (48 inch) OLED Ultra HD (4K) Smart TV,91190,110690,17% off,5,2,2.4,"['Netflix|Disney+Hotstar|Youtube', 'Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', 'Manufacturer Warranty']",2022-09-23 22:50:58.698886+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:58.698886+05:30
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,37490,40400,7% off,13,3,4.2,"['Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-23 22:50:58.698886+05:30
RGL 60 cm (24 inch) Full HD LED HomeOS TV,9990,12990,23% off,2082,328,4,"['Operating System: HomeOS', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-23 22:50:58.698886+05:30
Nokia 81 cm (32 inch) HD Ready LED Smart Android TV with Sound by Onkyo and Dolby Atmos,11999,24999,52% off,17270,2993,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:58.699885+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, (1GB RA...",6499,12999,50% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:50:58.699885+05:30
TCL P725 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,62990,109990,42% off,3,1,5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:58.699885+05:30
NVY 109 cm (43 inch) Full HD LED Smart Android Based TV,18990,35900,47% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From NVY']",2022-09-23 22:50:58.699885+05:30
Candes 102 cm (40 inch) Full HD LED Smart Android TV,13490,31990,57% off,718,135,3.9,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Candes Domestic Warranty']",2022-09-23 22:50:58.700885+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android Based TV with Noise Reduction, Android 9.0, G...",23999,40999,41% off,9,1,4.7,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS 4K', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:50:58.700885+05:30
Nokia 109 cm (43 inch) Full HD LED Smart Android TV with Sound by Onkyo and Dolby Atmos,23999,39999,40% off,17270,2993,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:59.534927+05:30
Sansui Prime Series 80 cm (32 inch) HD Ready LED Smart Android Based TV with Bezel-less Design (BLACK)...,12750,19995,36% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-23 22:50:59.534927+05:30
Blaupunkt 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos & Dolby Vision,149999,149999,0,3759,996,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-23 22:50:59.535927+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:59.535927+05:30
LG 177.8 cm (70 inch) Ultra HD (4K) LED Smart WebOS TV,90480,149990,39% off,4,1,4.5,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year Warranty on Product and 1 Year on Panel']",2022-09-23 22:50:59.535927+05:30
BeethoSOL 60 cm (24 inch) HD Ready LED TV,4950,15000,67% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:50:59.535927+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:59.536927+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:59.536927+05:30
RGL 60 cm (24 inch) HD Ready LED TV,9990,12990,23% off,162,11,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:59.536927+05:30
LG 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,43984,54990,20% off,171,29,4.4,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-23 22:50:59.536927+05:30
NVY 101 cm (40 inch) Full HD LED Smart Android Based TV,15990,33900,52% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From NVY']",2022-09-23 22:50:59.537927+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:59.537927+05:30
TCL C715 Series 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...,79990,189990,57% off,605,99,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:59.537927+05:30
IMPEX FIESTA Dolby Audio 127 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,38993,59990,35% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '2']",2022-09-23 22:50:59.538927+05:30
iMEE Premium 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),8414,18999,55% off,12,2,3.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:50:59.538927+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:59.538927+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,9699,17999,46% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cellecor']",2022-09-23 22:50:59.538927+05:30
BPL 80 cm (32 inch) HD Ready LED Smart Android TV,14999,27000,44% off,17,2,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Year on Product']",2022-09-23 22:50:59.539927+05:30
KLASS 60.9 cm (24 inch) HD Ready LED TV,6095,13499,54% off,0,0,0,"['HD Ready 1366 x 720 Pixels', 'Expect Display all are Under Warranty']",2022-09-23 22:50:59.539927+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:59.539927+05:30
Haier 109 cm (43 inch) Full HD LED Smart Android TV,32399,38651,16% off,29,4,4.5,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:59.539927+05:30
acer P Series 80 cm (32 inch) HD Ready LED Smart Android TV,11999,19990,39% off,1741,270,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:50:59.540930+05:30
Haier Google Certified Android 9.0 105 cm (42 inch) Full HD LED Smart Android TV,30490,45471,32% off,13,0,4.7,"['Netflix|Youtube', 'Operating System: Android', 'Full HD 1920 x 1080 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Manufacturer Warranty']",2022-09-23 22:50:59.540930+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:59.540930+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:00.321679+05:30
Nacson 80 cm (32 inch) HD Ready LED Smart Android Based TV,9299,24990,62% off,7,1,3.9,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366x768 Pixels', '24 Speaker Output', '60 Hz Refresh Rate', '1 x HDMI | 2 x USB', 'SLIM LED', '1 Year onsite Warranty  on Product.']",2022-09-23 22:51:00.321679+05:30
LG 165.1 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,291999,399990,26% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:51:00.321679+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:00.321679+05:30
